ship,area,date,trip_no,is_cancellation,tsuri_mono_raw,tsuri_mono,main_sub,fish_raw,cnt_min,cnt_max,cnt_avg,is_boat,size_min,size_max,kg_min,kg_max,tackle,point_place1,point_place2,point_place3,depth_min,depth_max,water_temp_min,water_temp_max,water_color,wind_direction,wind_speed,tide_info,wave_info,weather,by_catch,kanso_raw,suion_raw,suishoku_raw
庄治郎丸,平塚港,2024/02/01,5,0,マダイ,マダイ,メイン,マダイ,0,2,1,0,,,0.85,1.55,,,,,,,,,,,,,,,"大アジ,イトヨリ,クロムツ",他に大アジ・イトヨリ・クロムツ・カンコ・サバ・メダイ。。,,
なごみ丸,松崎港,2024/02/24,1,0,アカムツ,アカムツ,メイン,アカムツ,3,3,3,1,,,0.6,0.6,,松崎沖,,,270.0,320.0,,,,,,"二枚潮,潮速い",,,"アカイカ(バカイカ),ユメカサゴ,クロシビカマス",スロージギングで出船しました。上潮速い二枚潮で釣りづらかったですが、ベイトの反応が良く1投目から本命ヒット。,,
なごみ丸,松崎港,2024/02/24,1,0,アカムツ,アカムツ,メイン,ムツ,1,1,1,1,,,0.4,0.4,,,,,,,,,,,,"二枚潮,潮速い",,,"アカイカ(バカイカ),ユメカサゴ,クロシビカマス",スロージギングで出船しました。上潮速い二枚潮で釣りづらかったですが、ベイトの反応が良く1投目から本命ヒット。,,
野毛屋釣船店,金沢八景,2024/02/25,1,0,アジ,アジ,メイン,午前ライトアジ,31,67,49,0,18,28,,,,八景沖,,,,,,,,,,,,,,,,
野毛屋釣船店,金沢八景,2024/02/25,2,0,フグ,フグ,メイン,フグ,0,12,6,0,22,40,,,,大貫沖,,,,,,,,,,,,,,,,
野毛屋釣船店,金沢八景,2024/02/25,3,0,マダイ,マダイ,メイン,マダイ,1,2,1,0,,,0.6,2.3,,横須賀沖,,,,,,,,,,,,,,ひとつテンヤ・ラバージグ。。,,
野毛屋釣船店,金沢八景,2024/02/24,1,0,アジ,アジ,メイン,午前ライトアジ,7,25,16,0,17,25,,,,八景沖,,,,,,,,,,,,,,,,
野毛屋釣船店,金沢八景,2024/02/24,2,0,フグ,フグ,メイン,フグ,0,7,3,0,22,40,,,,大貫沖,,,,,,,,,,,,,,,,
野毛屋釣船店,金沢八景,2024/02/24,3,0,マダイ,マダイ,メイン,マダイ,0,2,1,0,,,0.7,1.8,,横須賀沖,,,,,,,,,,,,,,ひとつテンヤ・ラバージグ。。,,
野毛屋釣船店,金沢八景,2024/02/24,4,0,フグ,フグ,メイン,トラフグ,0,2,1,0,,,0.4,0.8,,横須賀沖,,,,,,,,,,,,,,,,
野毛屋釣船店,金沢八景,2024/02/19,1,0,アジ,アジ,メイン,午前ライトアジ,18,67,42,0,18,30,,,,八景沖,,,,,,,,,,,,,,,,
野毛屋釣船店,金沢八景,2024/02/19,2,0,マルイカ,ヤリイカ,サブ,アオリイカ,1,3,2,0,,,0.6,1.7,,竹岡沖,,,,,,,,,,,,,,,,
野毛屋釣船店,金沢八景,2024/02/19,3,0,フグ,フグ,メイン,フグ,1,13,7,0,22,42,,,,大貫沖,,,,,,,,,,,,,,,,
野毛屋釣船店,金沢八景,2024/02/18,1,0,アジ,アジ,メイン,午前ライトアジ,10,35,22,0,18,30,,,,八景沖,,,,,,,,,,,,,,,,
野毛屋釣船店,金沢八景,2024/02/18,2,0,マルイカ,ヤリイカ,サブ,アオリイカ,0,10,5,0,,,0.6,2.0,,竹岡沖,,,,,,,,,,,,,,,,
野毛屋釣船店,金沢八景,2024/02/18,3,0,フグ,フグ,メイン,フグ,0,10,5,0,20,38,,,,大貫沖,,,,,,,,,,,,,,,,
野毛屋釣船店,金沢八景,2024/02/18,4,0,フグ,フグ,メイン,トラフグ,0,3,1,0,,,0.4,0.8,,横須賀沖,,,,,,,,,,,,,,,,
野毛屋釣船店,金沢八景,2024/02/17,1,0,アジ,アジ,メイン,午前ライトアジ,20,69,44,0,18,30,,,,八景沖,,,,,,,,,,,,,,,,
野毛屋釣船店,金沢八景,2024/02/17,2,0,マルイカ,ヤリイカ,サブ,アオリイカ,0,13,6,0,,,0.6,1.4,,竹岡沖,,,,,,,,,,,,,,,,
野毛屋釣船店,金沢八景,2024/02/17,3,0,フグ,フグ,メイン,トラフグ,0,6,3,0,,,0.4,1.7,,横須賀沖,,,,,,,,,,,,,,,,
野毛屋釣船店,金沢八景,2024/02/17,4,0,フグ,フグ,メイン,フグ,0,7,3,0,20,38,,,,大貫沖,,,,,,,,,,,,,,,,
野毛屋釣船店,金沢八景,2024/02/14,1,0,アジ,アジ,メイン,午前ライトアジ,40,110,75,0,18,30,,,,八景沖,,,,,,,,,,,,,,,,
野毛屋釣船店,金沢八景,2024/02/14,2,0,フグ,フグ,メイン,フグ,1,17,9,0,20,40,,,,大貫沖,,,,,,,,,,,,,,,,
野毛屋釣船店,金沢八景,2024/02/14,3,0,フグ,フグ,メイン,トラフグ,1,6,3,0,,,0.4,0.8,,横須賀沖,,,,,,,,,,,,,,,,
野毛屋釣船店,金沢八景,2024/02/14,4,0,マダイ,マダイ,メイン,マダイ,0,1,0,0,,,0.7,2.3,,横須賀沖,,,,,,,,,,,,,,ひとつテンヤ・ラバージグ。。,,
野毛屋釣船店,金沢八景,2024/02/12,1,0,アジ,アジ,メイン,午前ライトアジ,31,55,43,0,18,28,,,,八景沖,,,,,,,,,,,,,,,,
野毛屋釣船店,金沢八景,2024/02/12,2,0,フグ,フグ,メイン,フグ,0,10,5,0,20,42,,,,大貫沖,,,,,,,,,,,,,,,,
野毛屋釣船店,金沢八景,2024/02/12,3,0,フグ,フグ,メイン,トラフグ,0,3,1,0,,,0.4,0.8,,横須賀沖,,,,,,,,,,,,,,,,
野毛屋釣船店,金沢八景,2024/02/12,4,0,マダイ,マダイ,メイン,マダイ,0,1,0,0,,,0.4,4.1,,横須賀沖,,,,,,,,,,,,,,ひとつテンヤ・ラバージグ。。,,
野毛屋釣船店,金沢八景,2024/02/11,1,0,アジ,アジ,メイン,午前ライトアジ,0,26,13,0,17,28,,,,八景沖,,,,,,,,,,,,,,,,
野毛屋釣船店,金沢八景,2024/02/11,2,0,マダイ,マダイ,メイン,マダイ,0,2,1,0,,,0.7,4.3,,横須賀沖,,,,,,,,,,,,,,ひとつテンヤ・ラバージグ。。,,
野毛屋釣船店,金沢八景,2024/02/11,3,0,フグ,フグ,メイン,トラフグ,0,7,3,0,,,0.4,0.8,,横須賀沖,,,,,,,,,,,,,,,,
野毛屋釣船店,金沢八景,2024/02/11,4,0,フグ,フグ,メイン,フグ,0,7,3,0,20,38,,,,大貫沖,,,,,,,,,,,,,,,,
野毛屋釣船店,金沢八景,2024/02/10,1,0,アジ,アジ,メイン,午前ライトアジ,14,65,39,0,18,30,,,,八景沖,,,,,,,,,,,,,,,,
野毛屋釣船店,金沢八景,2024/02/10,2,0,フグ,フグ,メイン,フグ,0,9,4,0,20,38,,,,大貫沖,,,,,,,,,,,,,,,,
野毛屋釣船店,金沢八景,2024/02/10,3,0,フグ,フグ,メイン,トラフグ,2,4,3,0,,,0.4,0.8,,横須賀沖,,,,,,,,,,,,,,,,
野毛屋釣船店,金沢八景,2024/02/10,4,0,マダイ,マダイ,メイン,マダイ,0,4,2,0,,,0.4,2.7,,横須賀沖,,,,,,,,,,,,,,ひとつテンヤ・ラバージグ。。,,
野毛屋釣船店,金沢八景,2024/02/09,1,0,アジ,アジ,メイン,午前ライトアジ,45,88,66,0,18,28,,,,八景沖,,,,,,,,,,,,,,,,
野毛屋釣船店,金沢八景,2024/02/09,2,0,フグ,フグ,メイン,フグ,2,15,8,0,20,38,,,,大貫沖,,,,,,,,,,,,,,,,
野毛屋釣船店,金沢八景,2024/02/09,3,0,フグ,フグ,メイン,トラフグ,0,2,1,0,,,0.4,1.3,,横須賀沖,,,,,,,,,,,,,,,,
野毛屋釣船店,金沢八景,2024/02/03,1,0,アジ,アジ,メイン,午前ライトアジ,23,57,40,0,18,28,,,,八景沖,,,,,,,,,,,,,,,,
野毛屋釣船店,金沢八景,2024/02/03,2,0,マルイカ,ヤリイカ,サブ,アオリイカ,0,2,1,0,,,0.4,1.7,,竹岡沖,,,,,,,,,,,,,,,,
野毛屋釣船店,金沢八景,2024/02/03,3,0,フグ,フグ,メイン,フグ,0,5,2,0,20,38,,,,大貫沖,,,,,,,,,,,,,,,,
野毛屋釣船店,金沢八景,2024/02/03,4,0,フグ,フグ,メイン,トラフグ,0,6,3,0,,,0.4,0.8,,横須賀沖,,,,,,,,,,,,,,,,
野毛屋釣船店,金沢八景,2024/02/02,1,0,フグ,フグ,メイン,フグ,1,18,9,0,20,38,,,,大貫沖,,,,,,,,,,,,,,,,
野毛屋釣船店,金沢八景,2024/02/02,2,0,マルイカ,ヤリイカ,サブ,アオリイカ,0,5,2,0,,,0.4,1.4,,竹岡沖,,,,,,,,,,,,,,,,
野毛屋釣船店,金沢八景,2024/02/02,3,0,フグ,フグ,メイン,トラフグ,1,3,2,0,,,0.4,1.0,,横須賀沖,,,,,,,,,,,,,,,,
ちがさき丸,茅ヶ崎港,2024/02/29,1,0,タイ五目,タイ五目,メイン,マダイ,0,2,1,0,,,0.7,2.1,,茅ヶ崎沖,,,,,,,,,,,,,ハナダイ,タイ五目。1日潮流れが速く釣りになりませんでした。,,
ちがさき丸,茅ヶ崎港,2024/02/29,2,0,マダイ,マダイ,メイン,アマダイ,1,8,4,0,20,41,,,,茅ヶ崎沖,,,,,,,,,,,,,"オニカサゴ,ホウボウ,沖メバル交じった",他にオニカサゴ・ホウボウ・沖メバル交じった。。,,
ちがさき丸,茅ヶ崎港,2024/02/29,3,0,フグ,フグ,メイン,トラフグ,0,3,1,1,,,0.5,1.1,,茅ヶ崎沖,,,,,,,,,,,,,,大型出なかったものの船中6匹でした!1人のみ複数匹!ゲストは少なめでした。。,,
ちがさき丸,茅ヶ崎港,2024/02/29,4,0,アジ,アジ,メイン,アジ,20,70,45,0,19,38,,,,二ノ宮沖,,,,,,,,,,,,,,後半にかけて潮がどんどん速くなり、難しい内容でしたが、皆様釣れました!!アジ連日好調!!,,
ちがさき丸,茅ヶ崎港,2024/02/28,1,0,アジ,アジ,メイン,アジ,24,82,53,0,21,35,,,,二ノ宮沖,,,,,,,,,,,,,"トラフグ,サバ",本日もアジ大漁!!朝の1投目から帰るまで!!クーラーに入りきらず早上がり!!他にトラフグ・サバ。。,,
ちがさき丸,茅ヶ崎港,2024/02/28,2,0,マダイ,マダイ,メイン,アマダイ,3,13,8,0,21,40,,,,茅ヶ崎沖,,,,,,,,,,,,,,トップ13匹、2番手9匹で好調です!シロアマダイはサイズ、数控えめで船中2匹!!バラシも多数あったので魚影あり!!,,
ちがさき丸,茅ヶ崎港,2024/02/28,3,0,タイ五目,タイ五目,メイン,マダイ,,,,0,,,,,,,,,,,,,,,,,,,"ハナダイ,クロダイ,イシダイ",タイ五目。本日型見ず、小型のみ。,,
ちがさき丸,茅ヶ崎港,2024/02/26,1,0,マダイ,マダイ,メイン,アマダイ・シロアマダイ,1,9,5,0,23,50,1.8,1.8,,茅ヶ崎沖,,,,,,,,,,,,,"トラフグ,イトヨリ,ホウボウ等",出ましたデカアマダイ50cm!!なんとシロアマダイ1.8kg!!船中では中型含めシロアマダイ計6匹!2番手7匹で好調!他にトラフグ・イトヨリ・ホウボウ等。。,,
ちがさき丸,茅ヶ崎港,2024/02/26,2,0,タイ五目,タイ五目,メイン,マダイ,0,1,0,0,,,0.6,0.6,,茅ヶ崎沖,,,,,,,,,,,,,"ハナダイ,クロダイ,イシダイ",タイ五目。マダイは顔見ただけ。,,
ちがさき丸,茅ヶ崎港,2024/02/25,1,0,タイ五目,タイ五目,メイン,マダイ,0,3,1,0,,,0.6,1.2,,茅ヶ崎沖,,,,,,,,,,,,,"ハナダイ,アジ,サバ等",タイ五目。マダイはトップ3匹。,,
ちがさき丸,茅ヶ崎港,2024/02/25,2,0,マダイ,マダイ,メイン,アマダイ,3,17,10,0,21,40,,,,茅ヶ崎沖,,,,,,,,,,,,,,本日、絶好調!1人シロアマダイ見れずでしたが赤、白共に中型主体でまだまだ楽しめそうです!,,
ちがさき丸,茅ヶ崎港,2024/02/25,3,0,タイ五目,タイ五目,メイン,シロムツ,1,6,3,0,18,26,,,,茅ヶ崎沖,,,,,,,,,,,,,,中深場五目。今日は朝から寒さとの戦いでした。,,
ちがさき丸,茅ヶ崎港,2024/02/24,1,0,タイ五目,タイ五目,メイン,マダイ,0,2,1,0,,,0.6,3.8,,茅ヶ崎沖,,,,,,,,,,,,,"ハナダイ,クロダイ,イシダイ",タイ五目。良型サイズのマダイが釣れました。,,
ちがさき丸,茅ヶ崎港,2024/02/24,2,0,マダイ,マダイ,メイン,アマダイ,0,16,8,0,21,43,,,,茅ヶ崎沖,,,,,,,,,,,,,"ヒラメ,カサゴ,イトヨリ等!!",今日も大漁!!平均5～6匹でツ抜けが2人!!他にヒラメ・カサゴ・イトヨリ等!!,,
ちがさき丸,茅ヶ崎港,2024/02/24,3,0,フグ,フグ,メイン,トラフグ,0,2,1,1,,,0.6,1.4,,茅ヶ崎沖,,,,,,,,,,,,,,乗合の釣果。。,,
ちがさき丸,茅ヶ崎港,2024/02/24,4,0,フグ,フグ,メイン,トラフグ,0,3,1,1,,,0.5,0.7,,茅ヶ崎沖,,,,,,,,,,,,,,仕立の釣果。。,,
ちがさき丸,茅ヶ崎港,2024/02/23,1,0,タイ五目,タイ五目,メイン,マダイ,0,2,1,0,,,0.8,1.2,,茅ヶ崎沖,,,,,,,,,,,,,"イシダイ,ハナダイ",タイ五目。今日は寒かったですが、皆さん頑張ってくれました。,,
ちがさき丸,茅ヶ崎港,2024/02/23,2,0,マダイ,マダイ,メイン,アマダイ,2,6,4,0,22,34,,,,茅ヶ崎沖,,,,,,,,,,,,,,初挑戦の方、半数いましたが全員2匹以上+お土産ゲット!シロアマダイ3匹は中型でしたよ!!,,
ちがさき丸,茅ヶ崎港,2024/02/23,3,0,タイ五目,タイ五目,メイン,シロムツ・クロムツ,0,11,5,0,23,32,,,,茅ヶ崎沖,,,,,,,,,,,,,,中深場五目。シロムツ・クロムツ交じりでアタリ多数!!寒さでリタイアの方もいらっしゃいましたが、全員お土産持てました!!。,,
ちがさき丸,茅ヶ崎港,2024/02/22,1,0,アジ,アジ,メイン,アジ,20,54,37,0,21,37,,,,二ノ宮沖,,,,,,,,,,,,,,本日もアジ船絶好調!!初心者様が多く御乗船されましたが、皆様平均してアタリありました!!バラシも多数!!,,
ちがさき丸,茅ヶ崎港,2024/02/22,2,0,フグ,フグ,メイン,トラフグ,0,1,0,0,34,34,,,,茅ヶ崎沖,,,,,,,,,,,,,"マハタ,ホウボウ",サバフグ・ホウボウが高活性、先にサバフグが釣れるようでした。他にマハタ・ホウボウ。,,
ちがさき丸,茅ヶ崎港,2024/02/22,3,0,タイ五目,タイ五目,メイン,マダイ,,,,0,,,0.3,0.4,,,,,,,,,,,,,,,"ハナダイ,クロダイ,イシダイ",タイ五目。マダイ本日型見ず、小型のみ。,,
ちがさき丸,茅ヶ崎港,2024/02/21,1,0,タイ五目,タイ五目,メイン,マダイ,0,1,0,0,,,0.6,1.2,,茅ヶ崎沖,,,,,,,,,,,,,"ハナダイ,クロダイ,イシダイと釣れましたが",タイ五目。マダイ、他にハナダイ・クロダイ・イシダイと釣れましたが、数は出ませんでした。,,
ちがさき丸,茅ヶ崎港,2024/02/21,2,0,アジ,アジ,メイン,アジ,58,90,74,0,24,40,,,,二ノ宮沖,,,,,,,,,,,,,,今日もアジは入れ喰い!!出船の時間遅れたので延長しようと思いましたが、クーラー満タンの為早上がりでした!!,,
ちがさき丸,茅ヶ崎港,2024/02/21,3,0,マダイ,マダイ,メイン,アマダイ,12,12,12,1,23,34,,,,茅ヶ崎沖,,,,,,,,,,,,,,シロアマダイ2匹含む計12匹でした!大型出ませんでしたが、1匹を除き全て30cmクラスの良型揃い!まだまだ楽しめます!,,
ちがさき丸,茅ヶ崎港,2024/02/18,1,0,タイ五目,タイ五目,メイン,マダイ,0,1,0,0,,,0.8,1.3,,茅ヶ崎沖,,,,,,,,,,,,,"ハナダイ,クロダイ,イシダイ",タイ五目。数釣れませんが型は良型サイズでした。,,
ちがさき丸,茅ヶ崎港,2024/02/18,2,0,タイ五目,タイ五目,メイン,シロムツ,1,12,6,0,21,30,,,,茅ヶ崎沖,,,,,,,,,,,,,"クロムツ,アカムツ,ギンメダイ",中深海五目。今日は朝からシロムツ好調!!時合では魚のアタリ活発!!他にクロムツ・アカムツ・ギンメダイ・オキギス・ユメカサゴ等!!。,,
ちがさき丸,茅ヶ崎港,2024/02/18,3,0,マダイ,マダイ,メイン,アマダイ,0,5,2,0,21,42,,,,茅ヶ崎沖,,,,,,,,,,,,,"本イトヨリ,ソコイトヨリ,ホウボウ等",ゲスト含めたアタリは少なめでしたが良型数匹上がりました!初めてのお子様も無事にゲット!!他に本イトヨリ・ソコイトヨリ・ホウボウ等。。,,
ちがさき丸,茅ヶ崎港,2024/02/17,1,0,タイ五目,タイ五目,メイン,マダイ,0,1,0,0,,,1.2,1.4,,茅ヶ崎沖,,,,,,,,,,,,,"ハナダイ,クロダイ,イシダイ",タイ五目。数釣れませんが良型でした。,,
ちがさき丸,茅ヶ崎港,2024/02/17,2,0,アジ,アジ,メイン,アジ,30,66,48,0,22,42,,,,茅ヶ崎沖,,,,,,,,,,,,,"サバ,マトウダイ等!!",本日もアジ大漁!!初心者も含め全員釣れました!!60匹オーバー3人!!他にサバ・マトウダイ等!!,,
ちがさき丸,茅ヶ崎港,2024/02/17,3,0,マダイ,マダイ,メイン,アマダイ,1,10,5,0,20,48,,,,茅ヶ崎沖,,,,,,,,,,,,,"オニカサゴ,サバ,ホウボウ",最大48cm出ました!!30cmオーバーも数匹出てお土産バッチリ!!他にオニカサゴ・サバ・ホウボウ・シロアマダイ等。。,,
ちがさき丸,茅ヶ崎港,2024/02/16,1,0,タイ五目,タイ五目,メイン,マダイ,0,2,1,0,,,1.1,1.4,,茅ヶ崎沖,,,,,,,,北,,,,,"ハナダイ,クロダイ,アジ",タイ五目。今日は海も悪く、北風も強くて釣りにくかったですがマダイも、他にハナダイ・クロダイ・アジ・サバ等も釣れました。,,
ちがさき丸,茅ヶ崎港,2024/02/16,2,0,アジ,アジ,メイン,アジ,52,78,65,0,19,43,,,,茅ヶ崎沖,二ノ宮沖,,,,,,,北,強,,,,"サバ,マトウダイ",シケ後、北風強い一日でしたが今日もアジ入れ喰い!!他にサバ・マトウダイ。。,,
ちがさき丸,茅ヶ崎港,2024/02/16,3,0,マダイ,マダイ,メイン,アマダイ,1,8,4,0,20,27,,,,茅ヶ崎沖,,,,,,,,,,,,,,朝から海悪く、アタリ取りづらい状況でした。落ち着いてからはポツポツ拾え、トップ8匹!!まだまだ楽しめそうです!。,,
ちがさき丸,茅ヶ崎港,2024/02/14,1,0,タイ五目,タイ五目,メイン,マダイ,0,1,0,0,,,0.5,4.2,,茅ヶ崎沖,,,,,,,,,,,,,"ハナダイ,クロダイ,イシダイと色々釣れました",タイ五目。出たよ～!!久々の良型サイズのマダイがっ。,,
ちがさき丸,茅ヶ崎港,2024/02/14,2,0,アジ,アジ,メイン,アジ,38,68,53,0,20,37,,,,茅ヶ崎沖,,,,,,,,,,,,,マサバ交じりで入れ喰い!!皆様クーラー満タンです!!,本日もアジが大漁、良型の、他にマサバ交じりで入れ喰い!!皆様クーラー満タンです!!,,
ちがさき丸,茅ヶ崎港,2024/02/14,3,0,マダイ,マダイ,メイン,アマダイ,0,15,7,0,18,48,,,,茅ヶ崎沖,,,,,,,,,,,,,"ムシガレイ,沖メバル",アタリはありました。13匹の人もいました。,,
ちがさき丸,茅ヶ崎港,2024/02/14,4,0,フグ,フグ,メイン,トラフグ,0,1,0,0,,,0.6,1.6,,茅ヶ崎沖,,,,,,,,,,,,,,サバフグの活性高く、本命のアタリにたどり着かず苦戦。仕掛け切られもあったので変化に期待しましょう。,,
ちがさき丸,茅ヶ崎港,2024/02/12,1,0,タイ五目,タイ五目,メイン,マダイ,0,1,0,0,,,1.0,1.2,,茅ヶ崎沖,,,,,,,,,,,,,"クロダイ,ハナダイ,イシダイ等",タイ五目。今日も色々と釣れましたが、数は出ませんでした。,,
ちがさき丸,茅ヶ崎港,2024/02/12,2,0,マダイ,マダイ,メイン,アマダイ,0,8,4,0,21,34,,,,茅ヶ崎沖,,,,,,,,,,潮流れず,,,"オニカサゴ,イトヨリ,トラフグ等",ゲスト含めアタリ多数!!初心者様も顔見れました!!潮流れず苦戦しましたが、お土産バッチリ!!他にオニカサゴ・イトヨリ・トラフグ等。。,,
ちがさき丸,茅ヶ崎港,2024/02/12,3,0,カワハギ,カワハギ,メイン,カワハギ,2,4,3,0,21,27,,,,茅ヶ崎沖,,,,,,,,,,,,,,良い流し出会えず頭数伸びませんでしたが、サイズは全て良型でした!,,
ちがさき丸,茅ヶ崎港,2024/02/11,1,0,タイ五目,タイ五目,メイン,クロムツ,1,6,3,0,18,32,,,,茅ヶ崎沖,,,,,,,,,,,,,"シロムツ,ユメカサゴ,ギンメダイ等!!",中深場五目。ボウズなし!!本日も好調!!他にシロムツ・ユメカサゴ・ギンメダイ等!!。,,
ちがさき丸,茅ヶ崎港,2024/02/11,2,0,マダイ,マダイ,メイン,アマダイ,1,6,3,0,18,46,,,,茅ヶ崎沖,,,,,,,,,,,,,"トラフグ,サバ,レンコダイ",トップ6匹2人。頭数伸びなかったものの平均して釣れました。,,
ちがさき丸,茅ヶ崎港,2024/02/11,3,0,タイ五目,タイ五目,メイン,マダイ,0,1,0,0,,,0.8,0.8,,茅ヶ崎沖,,,,,,,,,,,,,"良型イシダイ,ハナダイ等",タイ五目。今日もマダイは顔見ただけですが、他は色々と釣れました。,,
ちがさき丸,茅ヶ崎港,2024/02/11,3,0,タイ五目,タイ五目,メイン,クロダイ,0,3,1,0,,,,,,,,,,,,,,,,,,,"良型イシダイ,ハナダイ等",タイ五目。今日もマダイは顔見ただけですが、他は色々と釣れました。,,
ちがさき丸,茅ヶ崎港,2024/02/11,4,0,カワハギ,カワハギ,メイン,カワハギ,0,6,3,0,14,26,,,,茅ヶ崎沖,,,,,,,,,,,,,,潮の流れがなく、アタリが少なかった。。,,
ちがさき丸,茅ヶ崎港,2024/02/10,1,0,フグ,フグ,メイン,トラフグ,0,5,2,0,,,0.6,2.4,,茅ヶ崎沖,,,,,,,,,,,,,,トップ5匹、2番手4匹。型トラフグ多かったですが最大2.4kg!!1kgオーバーは5匹程いました!!白子持ちもあり、最盛期です!!。,,
ちがさき丸,茅ヶ崎港,2024/02/10,2,0,マダイ,マダイ,メイン,アマダイ,1,6,3,0,20,43,,,,茅ヶ崎沖,,,,,,,,,,潮流れず,,,,潮流れず拾い釣りでした!!本日も初心者の方含めボウズなしです!!,,
ちがさき丸,茅ヶ崎港,2024/02/10,3,0,タイ五目,タイ五目,メイン,マダイ,0,1,0,0,,,0.5,0.5,,茅ヶ崎沖,,,,,,,,,,,,,"アジ,サバ等",タイ五目。マダイは顔見ただけ、ハナダイは全員ゲット。,,
ちがさき丸,茅ヶ崎港,2024/02/10,3,0,タイ五目,タイ五目,メイン,ハナダイ,1,2,1,0,,,,,,,,,,,,,,,,,,,"アジ,サバ等",タイ五目。マダイは顔見ただけ、ハナダイは全員ゲット。,,
ちがさき丸,茅ヶ崎港,2024/02/09,1,0,タイ五目,タイ五目,メイン,シロムツ,3,10,6,0,22,36,,,,茅ヶ崎沖,,,,,,,,,,,,,"クロムツ,アカムツ,ギンメダイ",中深場五目。本日初出船!!中深場五目好調でした!!シロムツ、他にクロムツ・アカムツ・ギンメダイ・ユメカサゴと釣果は上々でした!!。,,
ちがさき丸,茅ヶ崎港,2024/02/09,2,0,マダイ,マダイ,メイン,アマダイ,2,5,3,0,20,38,,,,茅ヶ崎沖,,,,,,,,,,潮流れず,,,"ハナダイ,サバ,ホウボウ",潮流れず、フグ多く苦戦しましたがボウズなし!ゲスト多数交じりました!他にハナダイ・サバ・ホウボウ・アオハタ・トラフグ・イトヨリ・オニカサゴ等。。,,
